question,Kept_Record
I'm having trouble with my teenage son. He's been acting out and I don't know how to handle it.,I'm having trouble with my teenage son. He's been acting out and I don't know how to handle it.
I'm having trouble making friends.,I'm having trouble making friends.
I'm struggling with my faith.,I'm struggling with my faith.
I'm feeling really stressed and overwhelmed. What can I do to manage my stress?,"I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
I'm feeling really overwhelmed and stressed out. What can I do to manage my stress?,"I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
I'm feeling really stressed out and overwhelmed. What can I do to manage my stress?,"I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
I'm feeling really overwhelmed and stressed out. What can I do to manage my stress?,"I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
I'm feeling overwhelmed and stressed out. What can I do to manage my stress?,"I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
"I'm feeling really stressed out and overwhelmed, what can I do to manage my stress?","I'm feeling overwhelmed and stressed, what can I do to manage my stress?"
"I'm feeling really overwhelmed by my responsibilities at work and home, what can I do to manage my stress?",I'm feeling really overwhelmed by my responsibilities at work and at home. What can I do to manage my stress?
I'm struggling with feelings of sadness and hopelessness. What can I do to feel better?,I'm struggling with feelings of overwhelming sadness and hopelessness. What can I do to feel better?
I'm struggling with feelings of grief and loss. What can I do to cope with these emotions?,I'm struggling with feelings of grief and loss. What can I do to cope with these emotions?
I've been feeling really down lately and I don't know why. Can you help me figure out what's wrong?,I've been feeling really down lately and I don't know why. Can you help me figure out what's wrong?
I've been feeling really stressed lately. What can I do to manage my stress?,I've been feeling really overwhelmed lately. What can I do to manage my stress?
I've been feeling really overwhelmed and stressed out lately. What can I do to manage my stress?,I've been feeling really overwhelmed lately. What can I do to manage my stress?
I've been feeling really stressed and overwhelmed lately. What can I do to manage my stress?,I've been feeling really overwhelmed lately. What can I do to manage my stress?
I'm having trouble with my motivation lately. What can I do to improve it?,I'm having trouble with my motivation. What can I do to improve it?
I'm feeling overwhelmed with responsibilities. What can I do to manage my workload?,I'm feeling overwhelmed with my responsibilities. What can I do to manage my workload?
I'm feeling overwhelmed with my caregiving responsibilities. What can I do to manage my workload?,I'm feeling overwhelmed with my responsibilities. What can I do to manage my workload?
I'm feeling overwhelmed with my workload. What can I do to manage my stress?,I'm feeling overwhelmed with my responsibilities. What can I do to manage my workload?
I'm feeling overwhelmed with my workload. What can I do to manage my stress?,I'm feeling overwhelmed with my responsibilities. What can I do to manage my workload?
I'm feeling overwhelmed with my workload. What can I do to manage my stress?,I'm feeling overwhelmed with my responsibilities. What can I do to manage my workload?
I'm feeling really anxious about an upcoming event. What can I do to calm my nerves?,I'm feeling anxious about an upcoming event. What can I do to calm my nerves?
I'm feeling lonely and isolated. What can I do to improve my social life?,I'm feeling lonely and isolated. What can I do to improve my social life?
I'm feeling lost and unsure about my future. What can I do to find direction?,I'm feeling lost and unsure about my future. What can I do to find direction?
I'm having trouble with my partner. We argue all the time and I don't know what to do.,I'm having trouble with my partner. We argue all the time and I don't know what to do.
I'm having trouble with my partner. We argue all the time and I don't know what to do.,I'm having trouble with my partner. We argue all the time and I don't know what to do.
I'm having trouble with my self-esteem. I don't feel good about myself and I'm constantly comparing myself to others.,I'm having trouble with my self-esteem. I don't feel good about myself and am constantly comparing myself to others.
I'm having trouble with my self-esteem. I don't feel good about myself and I'm constantly comparing myself to others.,I'm having trouble with my self-esteem. I don't feel good about myself and am constantly comparing myself to others.
I'm having trouble with my finances. I'm in debt and I don't know how to get out of it.,I'm having trouble with my finances. I'm in debt and I don't know how to get out of it.
I'm feeling really depressed and hopeless. What can I do?,"I'm feeling really depressed and hopeless, what can I do?"
I'm feeling really depressed and hopeless. What can I do?,"I'm feeling really depressed and hopeless, what can I do?"
I'm having trouble with my social anxiety. What can I do?,"I'm having trouble with my social anxiety, what can I do?"
I'm having trouble with my social anxiety. What can I do?,"I'm having trouble with my social anxiety, what can I do?"
I'm feeling really jealous of someone in my life.,I'm feeling really jealous of someone in my life.
I'm struggling with low self-esteem and negative self-talk.,I'm struggling with low self-esteem and negative self-talk.
I have a fear of flying and it's preventing me from traveling.,I have a fear of flying and it's preventing me from traveling.
I'm having trouble with my self-image and body image.,I'm having trouble with my self-image and body confidence.
I'm feeling really hopeless and don't see a way out of my situation.,I'm feeling really hopeless and I don't see a way out of my situation.
I'm feeling really anxious lately and can't seem to shake it off. What can I do?,I'm feeling really anxious lately and can't seem to shake it. What can I do to feel better?
I'm feeling really anxious lately and can't seem to shake it. What can I do?,I'm feeling really anxious lately and can't seem to shake it. What can I do to feel better?
I'm feeling really anxious lately and can't seem to shake it. What can I do?,I'm feeling really anxious lately and can't seem to shake it. What can I do to feel better?
I've been feeling really down lately and I don't know why. What can I do to feel better?,I've been feeling really down lately and I don't know what to do. What can I do to feel better?
I'm having trouble connecting with my partner. What can I do to improve our relationship?,I'm having trouble connecting with my partner lately. What can I do to improve our relationship?
I'm having trouble connecting with my partner. What can I do to improve our relationship?,I'm having trouble connecting with my partner lately. What can I do to improve our relationship?
I'm having trouble getting over a recent breakup. What can I do to move on?,I'm having trouble getting over a recent breakup. What can I do to move on?
I'm having trouble getting over a breakup. What can I do to move on?,I'm having trouble getting over a recent breakup. What can I do to move on?
I'm having trouble getting over a recent breakup. What can I do to move on?,I'm having trouble getting over a recent breakup. What can I do to move on?
I'm having trouble getting over a recent breakup. What can I do to move on?,I'm having trouble getting over a recent breakup. What can I do to move on?
I'm having trouble getting over a breakup. What can I do to move on?,I'm having trouble getting over a recent breakup. What can I do to move on?
I'm struggling with low self-esteem and don't know how to feel better about myself. What can I do?,I'm struggling with low self-esteem and I don't know how to feel better about myself. What can I do?
I'm struggling with my sexual identity. What can I do?,I'm struggling with my sexual identity. What can I do?
I'm struggling with my sexual identity. What can I do?,I'm struggling with my sexual identity. What can I do?
"I'm feeling really anxious lately, like I can't control my thoughts. What should I do?","I'm feeling really anxious lately, like I can't control my thoughts. What should I do?"
My partner and I are having communication issues. How can we improve our relationship?,My partner and I are having communication issues. How can we improve our communication?
I'm struggling with procrastination and can't seem to get anything done.,I'm struggling with procrastination and can't seem to get anything done.
I'm feeling really angry and don't know how to control my emotions.,I'm feeling really angry and I don't know how to control my emotions.
I'm feeling really angry and don't know how to control my emotions.,I'm feeling really angry and I don't know how to control my emotions.
I'm having trouble in my relationship. What can I do?,I'm having trouble in my relationship. What can I do?
I'm having trouble coping with grief. What can I do?,I'm having trouble coping with grief. What can I do?
I'm having trouble with my finances. What can I do?,I'm having trouble with my finances. What can I do?
I'm struggling with self-esteem issues and I don't know how to feel better about myself.,I'm struggling with self-esteem issues and I don't know how to feel better about myself.
I'm struggling with feelings of guilt and shame about my past mistakes.,I'm struggling with feelings of guilt and shame about my past mistakes.
I'm struggling with feelings of grief and loss after the death of a loved one.,I'm struggling with feelings of grief and loss after the death of a loved one.
I'm struggling with feelings of worthlessness and low self-worth.,I'm struggling with feelings of worthlessness and low self-esteem.
I've been feeling really anxious lately and I can't seem to calm down.,I have been feeling really anxious lately and can't seem to calm down.
I'm having trouble with my social anxiety and I don't know how to manage it.,I'm having trouble with my anxiety and I don't know how to manage it.
I'm struggling with social anxiety and I don't know how to manage it.,I'm struggling with my social anxiety and I don't know how to manage it.
I'm feeling really overwhelmed with work and I don't know how to manage my stress.,I'm feeling really overwhelmed with work and don't know how to manage my stress.
I'm feeling really overwhelmed with work and personal responsibilities. I don't know how to manage my stress.,I'm feeling really overwhelmed with work and don't know how to manage my stress.
I'm feeling really overwhelmed with work and I don't know how to manage my stress.,I'm feeling really overwhelmed with work and don't know how to manage my stress.
I'm having trouble with my self-esteem. I don't feel good about myself and I'm always comparing myself to others.,I'm having trouble with my self-esteem. I don't feel good about myself and I'm always comparing myself to others.
I'm having trouble with my self-esteem. I don't feel good about myself and I'm always comparing myself to others.,I'm having trouble with my self-esteem. I don't feel good about myself and I'm always comparing myself to others.
I'm having trouble with my anger. I get really upset over small things and I don't know how to control my emotions.,I'm having trouble with my anger. I get really upset over small things and I don't know how to control it.
I'm having trouble making friends and feel lonely. What can I do?,I'm having trouble making friends and feel lonely. What can I do?
I'm experiencing a lot of stress at work and it's affecting my mental health.,I'm experiencing a lot of stress at work and it's affecting my health.
"I feel like I'm constantly stressed and anxious, and I don't know how to relax.",I feel like I'm constantly anxious and I don't know how to relax.
I feel like I'm constantly stressed and anxious. I don't know how to relax.,I feel like I'm constantly anxious and I don't know how to relax.
I've been feeling really down lately and don't have much motivation to do anything. What should I do?,I've been feeling really down lately and don't have much motivation to do anything. What should I do?
I've been having trouble with my partner lately and we argue a lot. What can I do to improve our relationship?,I've been having trouble with my parents lately and we argue a lot. What can I do to improve our relationship?
I'm having trouble with my romantic relationship. What can I do to improve it?,I'm having trouble with my romantic relationship. What can I do to improve it?
I've been feeling really angry lately and I don't know why. What's wrong with me?,I've been feeling really angry lately and I don't know why. What's wrong with me?
I'm feeling really sad and hopeless. What can I do to feel better?,I'm feeling really down and sad lately. What can I do to feel better?
I'm having trouble with my anxiety in social situations. What can I do to manage it?,I'm having trouble with my anxiety in social situations. What can I do to manage it?
I'm struggling with trust issues in my relationships. What can I do to address this?,I'm struggling with trust issues in my romantic relationships. What can I do to address this?
I'm feeling really stressed and overwhelmed with school.,I'm feeling really stressed and overwhelmed with school.
I've been feeling very anxious lately and I don't know how to cope with it.,I've been feeling very anxious lately and I don't know how to cope with it.
I'm feeling like I don't have a purpose in life.,I don't feel like I have a purpose in life.
I'm feeling like I don't have a purpose in life.,I don't feel like I have a purpose in life.
I feel like I'm stuck in a rut and I don't know how to break out of it.,I feel like I'm stuck in a rut and I don't know how to break out of it.
I'm having trouble with my sex life and don't know how to address it with my partner.,I'm having trouble with my sex life and I don't know how to address it with my partner.
I'm feeling really overwhelmed with my family responsibilities. What can I do?,I'm feeling really overwhelmed with my family responsibilities. What can I do?
I've been having intrusive thoughts and it's really distressing.,I've been having intrusive thoughts and it's really distressing.
I'm struggling with my sexuality and feel confused.,I'm struggling with my sexuality and feel confused and alone.
I'm having trouble with my anger and keep lashing out at others.,I'm having trouble managing my anger and keep lashing out at others.
I'm having trouble with my anger management and keep lashing out at others.,I'm having trouble managing my anger and keep lashing out at others.
I'm having trouble with my anger and I keep lashing out at others.,I'm having trouble managing my anger and keep lashing out at others.
I'm having trouble with my anger and I keep lashing out at others.,I'm having trouble managing my anger and keep lashing out at others.
I'm feeling really anxious about the future and I don't know what to do.,I'm feeling really anxious about the future and I don't know what to do.
I'm having trouble concentrating and staying focused on my work.,I'm having trouble concentrating and staying focused on my work.
I'm having trouble sleeping at night. What can I do to help?,"I'm having trouble sleeping at night, what can I do to help?"
I'm having trouble with my partner. We keep arguing and I don't know what to do.,I'm having trouble with my partner. We keep arguing and I don't know what to do.
I'm dealing with a chronic illness and it's impacting my mental health.,I'm dealing with a chronic illness and it's affecting my mental health.
"I can't seem to get over my ex, even though it's been months since we broke up.","I just can't seem to get over my ex, it's been months since we broke up."
I'm having trouble with my social anxiety and I don't know how to interact with people.,I'm having trouble with my social anxiety and don't know how to interact with people.
I'm having trouble with my social anxiety and I don't know how to interact with people.,I'm having trouble with my social anxiety and don't know how to interact with people.
I'm having trouble sleeping at night. What can I do to help myself fall asleep?,I'm having trouble sleeping at night. What can I do to help myself fall asleep?
I'm having trouble sleeping at night. What can I do to help myself fall asleep?,I'm having trouble sleeping at night. What can I do to help myself fall asleep?
I'm having trouble sleeping at night. What can I do to help myself fall asleep?,I'm having trouble sleeping at night. What can I do to help myself fall asleep?
"I'm having trouble with my grief after the loss of a loved one, what can I do to cope?",I'm having trouble dealing with the loss of a loved one. What can I do to cope with my grief?
I'm having trouble coping with the loss of a loved one. What can I do to process my grief?,I'm having trouble dealing with the loss of a loved one. What can I do to cope with my grief?
I'm struggling with social anxiety. What can I do to feel more comfortable in social situations?,"I'm struggling with social anxiety, what can I do to feel more comfortable in social situations?"
I'm struggling with social anxiety. What can I do to feel more comfortable in social situations?,"I'm struggling with social anxiety, what can I do to feel more comfortable in social situations?"
I'm struggling with social anxiety. What can I do to feel more comfortable in social situations?,"I'm struggling with social anxiety, what can I do to feel more comfortable in social situations?"
I'm struggling with social anxiety. What can I do to feel more comfortable in social situations?,"I'm struggling with social anxiety, what can I do to feel more comfortable in social situations?"
I'm having trouble with procrastination. What should I do?,I'm having trouble with procrastination. What should I do?
I'm struggling with body image issues. What can I do?,I'm struggling with body image issues. What can I do?
I'm having trouble with my self-esteem and I don't feel good enough.,I'm having trouble with my self-esteem and I don't feel good enough.
I'm having trouble with my partner. What can I do?,"I'm having trouble with my partner, what can I do?"
I'm having trouble with my teenage child. What can I do?,I'm having trouble with my teenage child. What can I do?
I'm having trouble with my partner. We argue all the time and can't seem to communicate effectively.,I'm having trouble with my partner. We argue all the time and can't seem to communicate effectively.
I'm struggling with addiction and can't seem to quit. What can I do?,I'm struggling with addiction and can't seem to quit. What should I do?
I'm having trouble with my self-worth. I don't feel like I'm good enough.,I'm having trouble with my self-worth and I don't feel like I'm good enough.
I'm feeling really overwhelmed with my finances and I don't know how to manage my money.,I'm feeling really overwhelmed with my finances. I don't know how to manage my money.
I'm feeling really overwhelmed with my finances. I don't know how to manage my money effectively.,I'm feeling really overwhelmed with my finances. I don't know how to manage my money.
I'm feeling really overwhelmed with my finances and I don't know how to manage my money.,I'm feeling really overwhelmed with my finances. I don't know how to manage my money.
"I'm feeling stressed and overwhelmed, what can I do to manage it?","I'm feeling overwhelmed and stressed lately, what can I do to manage it?"
I'm having trouble making friends. What can I do to improve my social life?,I'm having trouble making friends. What can I do to improve my social life?
I'm having trouble making friends. What can I do to improve my social life?,I'm having trouble making friends. What can I do to improve my social life?
I'm having trouble making friends. What can I do to improve my social life?,I'm having trouble making friends. What can I do to improve my social life?
"I'm struggling with body image issues, what can I do to improve my self-confidence?",I'm struggling with body image issues. What can I do to improve my body confidence?
I'm feeling very anxious lately and I don't know how to cope with it.,I'm feeling very anxious lately and I don't know how to cope with it.
I'm struggling with my relationship and I don't know what to do.,I'm struggling with my relationship and don't know what to do.
I'm struggling with my relationship and I don't know what to do.,I'm struggling with my relationship and don't know what to do.
I'm really struggling with my relationship and I don't know what to do.,I'm struggling with my relationship and don't know what to do.
I'm feeling overwhelmed by my responsibilities and don't know how to manage my time effectively.,I'm feeling really overwhelmed by my responsibilities and don't know how to manage my time.
I'm feeling overwhelmed by my responsibilities and I don't know how to manage my time effectively.,I'm feeling really overwhelmed by my responsibilities and don't know how to manage my time.
"I can't stop thinking about my ex, what's wrong with me?",I can't stop thinking about my ex. What's wrong with me?
I'm struggling with addiction and want to quit. What can I do?,I'm struggling with addiction and want to quit. What can I do?
I'm struggling with my self-worth and don't feel like I'm good enough.,I'm struggling with my self-worth and I don't feel like I'm good enough.
I'm feeling overwhelmed with my workload. What should I do?,"I'm feeling overwhelmed with my workload, what should I do?"
I'm struggling with addiction and don't know how to quit. What should I do?,I'm struggling with addiction and don't know how to stop. What should I do?
I'm struggling with addiction and I don't know how to stop. What should I do?,I'm struggling with addiction and don't know how to stop. What should I do?
I'm struggling with addiction and don't know how to quit. What should I do?,I'm struggling with addiction and don't know how to stop. What should I do?
I'm struggling with addiction and don't know how to quit. What should I do?,I'm struggling with addiction and don't know how to stop. What should I do?
I'm having trouble concentrating on my work. What can I do?,I'm having trouble concentrating on my work. What can I do?
I'm having trouble setting boundaries with my family. What can I do?,I'm having trouble setting boundaries with my family. What can I do?
I'm feeling really down lately and I just can't seem to shake it off.,I'm feeling really down and can't seem to shake it off.
I've been having trouble sleeping lately. I wake up in the middle of the night and can't fall back asleep.,I've been having trouble sleeping. I wake up in the middle of the night and can't fall back asleep.
I've been having trouble sleeping lately. I keep waking up in the middle of the night and can't fall back asleep.,I've been having trouble sleeping. I wake up in the middle of the night and can't fall back asleep.
I've been having trouble sleeping lately. I keep waking up in the middle of the night and can't fall back asleep.,I've been having trouble sleeping. I wake up in the middle of the night and can't fall back asleep.
I'm feeling overwhelmed with my workload and don't know how to manage my time.,I'm feeling overwhelmed with my workload and I don't know how to manage my time.
I'm feeling overwhelmed with my work and don't know how to manage my time.,I'm feeling overwhelmed with my workload and I don't know how to manage my time.
I'm feeling overwhelmed with my responsibilities and I don't know how to manage my time.,I'm feeling overwhelmed with my workload and I don't know how to manage my time.
I'm feeling really overwhelmed with my responsibilities and don't know how to manage my time.,I'm feeling overwhelmed with my workload and I don't know how to manage my time.
I'm feeling overwhelmed with my financial situation and I don't know how to manage my money.,I'm feeling really overwhelmed with my financial situation and I don't know how to manage my money.
I'm having trouble sleeping at night. What can I do to fix it?,I'm having trouble sleeping at night. What can I do to fix it?
I'm feeling really lonely and isolated. What can I do to make new friends?,I'm feeling really isolated and lonely. What can I do to make new friends?
I'm feeling really lonely and isolated. What can I do to make new friends?,I'm feeling really isolated and lonely. What can I do to make new friends?
I'm having trouble with my partner and we keep arguing. What can I do to improve our relationship?,I'm having trouble with my coworkers and we keep arguing. What can I do to improve our relationship?
I'm having trouble with my partner and we keep arguing. What can I do to improve our relationship?,I'm having trouble with my coworkers and we keep arguing. What can I do to improve our relationship?
I'm having trouble with my partner and we keep arguing. What can I do to improve our relationship?,I'm having trouble with my coworkers and we keep arguing. What can I do to improve our relationship?
I'm feeling really overwhelmed with everything going on in my life. What should I do?,I'm feeling really overwhelmed with everything going on in my life. What should I do?
I'm feeling really stressed at work. How can I manage it?,"I'm feeling really stressed at work, how can I manage it?"
I'm feeling really down and hopeless. What can I do?,I'm feeling really down and hopeless lately. What can I do?
I'm feeling really down and hopeless. What can I do?,I'm feeling really down and hopeless lately. What can I do?
I'm feeling really down and hopeless. What can I do?,I'm feeling really down and hopeless lately. What can I do?
I'm having trouble focusing and staying motivated.,I'm having trouble focusing and staying motivated.
I'm having trouble with my spouse and we keep arguing.,I'm having trouble with my spouse and we keep arguing.
I'm having trouble with my social anxiety and it's affecting my ability to make friends.,I'm having trouble with my anxiety and it's affecting my ability to socialize.
I'm having trouble with social anxiety and it's affecting my ability to make friends.,I'm having trouble with my anxiety and it's affecting my ability to socialize.
I'm having trouble concentrating at work and it's affecting my productivity.,I'm having trouble concentrating at work and it's affecting my productivity.
I'm having trouble with my romantic relationship and I don't know if it's worth saving.,I'm having trouble with my relationship and I don't know if it's worth saving.
I'm struggling with low self-esteem. How can I improve my self-worth?,I'm struggling with low self-esteem. How can I improve my self-worth?
I'm struggling with feelings of loneliness. What can I do to feel less alone?,I'm struggling with feelings of loneliness. What can I do to feel less isolated?
I'm struggling to cope with the loss of a loved one. What should I do?,I'm struggling to cope with the loss of a loved one. What should I do?
I'm feeling really anxious about social situations. What can I do?,I'm feeling really anxious about social situations. What can I do?
I'm struggling with trust issues in my relationships. What can I do to improve my ability to trust?,I'm struggling with trust issues in my relationships. What can I do to improve my ability to trust others?
I'm feeling overwhelmed with responsibilities. What can I do to manage my time better?,I'm feeling overwhelmed with responsibilities. What can I do to manage my time better?
I'm having trouble managing my anger. I get really upset over small things and don't know how to control it.,I'm having trouble with my anger. I get really upset over small things and I don't know how to control it.
I'm having trouble with anger management. I get really upset over small things and I don't know how to control it.,I'm having trouble with my anger. I get really upset over small things and I don't know how to control it.
I'm feeling really stressed at work and it's affecting my performance.,I'm feeling really stressed at work and it's affecting my health.
I'm feeling really stressed at work and it's affecting my health.,I'm feeling really stressed at work and it's affecting my health.
I'm feeling really stressed at work and it's affecting my performance.,I'm feeling really stressed at work and it's affecting my health.
I'm feeling really anxious about an upcoming event. What can I do to calm down?,I'm feeling really anxious about an upcoming event. What can I do to calm down?
I'm feeling really anxious about an upcoming event. What can I do to calm down?,I'm feeling really anxious about an upcoming event. What can I do to calm down?
I'm feeling really anxious about an upcoming event. What can I do to calm down?,I'm feeling really anxious about an upcoming event. What can I do to calm down?
I'm having trouble coping with the death of a loved one. What can I do to manage my grief?,I'm struggling to cope with the death of a loved one. What can I do to manage my grief?
I'm feeling really lonely. What can I do to feel more connected with others?,I'm feeling really lonely lately. What can I do to feel more connected with others?
I'm feeling really overwhelmed with parenting. What can I do to manage my stress?,I'm feeling really overwhelmed with my parenting responsibilities. What can I do to manage my stress?
I'm having trouble coping with a recent loss. What can I do?,I'm having trouble coping with a recent loss. What can I do?
I'm having trouble sleeping. What can I do to improve my sleep habits?,I'm having trouble sleeping. What can I do to improve my sleep habits?
I'm struggling with anxiety and it's affecting my daily life. What can I do?,I'm struggling with anxiety and it's affecting my daily life. What can I do to manage it?
I'm struggling with anxiety and it's affecting my daily life. What can I do?,I'm struggling with anxiety and it's affecting my daily life. What can I do to manage it?
I'm having trouble forgiving someone who hurt me in the past. What can I do to move on?,I'm having trouble forgiving someone who has wronged me in the past. What can I do to move on?
I'm having trouble in my relationship. I think my partner might be cheating on me. What should I do?,I'm having trouble in my relationship and I think my partner might be cheating on me. What should I do?
I'm feeling really overwhelmed with my workload at school. I don't know how to manage my time effectively.,I'm feeling really overwhelmed with my workload at school and don't know how to manage my time.
I'm having trouble with my sexual identity. I'm not sure if I'm straight or gay.,I'm having trouble with my sexuality and I'm not sure if I'm straight or gay.
I'm struggling with my body image. What can I do to feel better about myself?,I'm struggling with my body image. What can I do to feel better about myself?
I'm struggling with my identity. What can I do to feel more comfortable with myself?,I'm struggling with my sexual identity. What can I do to feel more comfortable with myself?
I've been having trouble sleeping. What can I do?,"I've been having trouble sleeping, what can I do?"
I'm having trouble with my addiction to social media. What can I do?,I'm having trouble with my addiction to social media. What can I do?
I'm having trouble with my motivation. What should I do?,I'm having trouble with motivation. What should I do?
I'm having trouble with my social anxiety. What can I do to feel more comfortable in social situations?,I'm having trouble with my social anxiety. What can I do to feel more comfortable in social situations?
I'm having trouble connecting with my partner. We seem to be drifting apart.,I'm having trouble connecting with my partner. We seem to be drifting apart.
I'm feeling really down lately. I don't have much motivation to do anything.,I'm feeling really down lately and don't have much motivation to do anything.
I'm feeling really down lately. I don't have much motivation to do anything.,I'm feeling really down lately and don't have much motivation to do anything.
I'm feeling really down and have lost interest in things I used to enjoy. What's wrong with me?,I'm feeling really down and have lost interest in things I used to enjoy. What's wrong with me?
I'm having trouble with my work-life balance and I feel like I'm constantly stressed.,I'm having trouble with my work-life balance and I feel like I'm constantly stressed out.
I'm having trouble with my work-life balance and I feel like I'm constantly stressed.,I'm having trouble with my work-life balance and I feel like I'm constantly stressed out.
I'm having trouble with my identity and I don't feel like I fit in anywhere.,I'm having trouble with my identity and don't feel like I fit in anywhere.
I'm feeling really overwhelmed with my workload. How can I manage my stress?,I'm feeling really overwhelmed with work. How can I manage my workload?
I'm having trouble dealing with a difficult coworker. What can I do?,I'm having trouble dealing with a difficult coworker. What can I do?
I'm struggling with body image issues and don't feel good about my appearance.,I'm struggling with body image issues and I don't feel good about my appearance.
I'm feeling really overwhelmed with all the responsibilities I have.,I'm feeling really overwhelmed with all the responsibilities I have.
I'm struggling with self-esteem issues.,I'm struggling with self-esteem issues.
I'm struggling with self-esteem issues.,I'm struggling with self-esteem issues.
I'm struggling with self-esteem issues.,I'm struggling with self-esteem issues.
I'm feeling really overwhelmed and don't know how to cope.,I'm feeling really overwhelmed and I don't know how to cope.
I'm struggling with my identity and don't know who I am. What should I do?,I'm struggling with my identity and don't know who I am. What should I do?
I have trouble sleeping at night. What can I do to improve my sleep?,"I have trouble sleeping at night, what can I do to improve my sleep?"
I am having trouble sleeping at night. What can I do to improve my sleep?,"I have trouble sleeping at night, what can I do to improve my sleep?"
I have trouble sleeping at night. What can I do to improve my sleep?,"I have trouble sleeping at night, what can I do to improve my sleep?"
I'm having trouble sleeping and it's affecting my daily routine.,I'm having trouble sleeping and it's affecting my daily routine.
I'm struggling with low self-esteem and don't feel good enough.,I'm struggling with my self-esteem and don't feel good enough.
I'm struggling with low self-esteem and don't feel good enough.,I'm struggling with my self-esteem and don't feel good enough.
I'm struggling with low self-esteem and I don't feel good enough.,I'm struggling with my self-esteem and don't feel good enough.
I'm feeling very anxious about social situations.,I'm feeling anxious about social situations.
I'm having trouble with my body image and feeling confident in my appearance.,I'm having trouble with my body image and feeling confident in my appearance.
"I've been feeling really anxious lately, and I just can't shake it off.",I've been feeling really anxious lately and can't seem to shake it off.
I'm struggling with my sexuality and I don't know how to come out to my family. What can I do?,I'm struggling with my sexuality and don't know how to come out to my family. What should I do?
I'm struggling with my sexuality and don't know how to come out. What should I do?,I'm struggling with my sexuality and don't know how to come out to my family. What should I do?
I'm feeling really anxious about speaking in public.,I'm feeling really anxious about speaking in public.
I have a history of trauma and it's been affecting my daily life.,I have a history of trauma and it's affecting my daily life.
I'm having trouble connecting with my partner and our relationship feels strained.,I'm having trouble connecting with my partner and our relationship feels stale.
I'm having trouble making decisions lately and it's really affecting my daily life.,I'm having trouble making decisions and it's affecting my daily life.
I've been having panic attacks and feeling really anxious lately. What's wrong with me?,I've been really anxious lately and having panic attacks. What's wrong with me?
I'm having trouble sleeping and I'm not sure what to do.,I'm having trouble sleeping and I'm not sure what to do.
I've been having panic attacks and I don't know what to do.,I've been having panic attacks and I don't know what to do.
"I'm having trouble communicating with my partner, what should I do?",I'm having trouble communicating with my partner. What should I do?
I'm having a hard time coping with the loss of a loved one. What can I do to feel better?,I'm having a hard time coping with the loss of a loved one. What can I do to feel better?
I'm having trouble with procrastination. What can I do to be more productive?,I'm having trouble with procrastination. What can I do to be more productive?
I'm having trouble with my marriage. What should I do?,"I'm having trouble with my marriage, what should I do?"
"I'm struggling with body image issues, what can I do to improve my self-confidence?",I'm struggling with body image and self-esteem issues. What can I do to improve my confidence?
I'm having trouble sleeping and I'm always tired during the day.,I'm having trouble sleeping and I'm always tired during the day.
I'm having trouble sleeping and I'm always tired during the day.,I'm having trouble sleeping and I'm always tired during the day.
I think I might have an addiction to alcohol.,I think I might have an addiction to alcohol.
I've been feeling really stressed lately. What can I do to manage my stress?,I've been feeling really stressed out lately. What can I do to manage my stress?
I'm struggling with feelings of depression. What can I do to feel better?,I'm struggling with feelings of depression. What can I do to feel better?
I'm struggling with body image issues. What can I do to feel better about myself?,I'm struggling with body image issues. What can I do to feel better about myself?
I'm struggling with body image issues. What can I do to feel better about myself?,I'm struggling with body image issues. What can I do to feel better about myself?
I'm struggling with communication issues in my relationship.,I'm struggling with communication issues in my relationships.
I'm having trouble in my relationship. My partner and I can't seem to communicate effectively.,I'm having trouble in my relationship. My partner and I just can't seem to communicate effectively.
I'm feeling overwhelmed and stressed out all the time.,I'm feeling overwhelmed and stressed out all the time.
I'm feeling really anxious about an upcoming exam. What can I do to calm down?,I'm feeling really anxious about an upcoming exam. What can I do to calm myself down?
I'm having trouble sleeping at night and it's really affecting my mood and productivity during the day.,"I'm having trouble sleeping, and it's affecting my mood and productivity during the day."
I'm feeling really stuck in my career. What can I do?,"I'm feeling really stuck in my career, what can I do?"
I'm struggling with body image issues and feeling insecure about my appearance.,I'm struggling with body image issues and feeling insecure about my appearance.
I'm struggling with work-life balance.,I'm struggling with work-life balance.
I'm struggling with work-life balance.,I'm struggling with work-life balance.
I'm having trouble sleeping and I think it's affecting my work.,I'm having trouble sleeping and it's affecting my work.
I'm having trouble getting over a recent breakup.,I'm having trouble getting over a recent breakup.
I think I might have an eating disorder.,I think I might have an eating disorder.
I'm feeling really down and hopeless. I don't see the point in anything anymore.,I'm feeling really depressed and hopeless. I don't see the point in anything anymore.
I'm feeling really down and hopeless. I don't see the point in anything anymore.,I'm feeling really depressed and hopeless. I don't see the point in anything anymore.
I'm feeling really down and hopeless. I don't see the point in anything anymore.,I'm feeling really depressed and hopeless. I don't see the point in anything anymore.
I'm feeling really down and hopeless. I don't see the point in anything anymore.,I'm feeling really depressed and hopeless. I don't see the point in anything anymore.
I'm feeling really down and hopeless. I don't see the point in anything anymore.,I'm feeling really depressed and hopeless. I don't see the point in anything anymore.
